1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
862,HI,Hawaii,H,n/a,,,,,Total State Votes:,,248772,,,,360177,,,,,,,
863,HI,Hawaii,,n/a,,,,,,,,,,,,,,,,,,
864,HI,Hawaii,,n/a,,,,,,,,,,,,,,,,,,
865,,,,n/a,,,,,,,,,,,,,,,,,,
866,ID,Idaho,01,H0ID01253 ,(I),Raul R.,Labrador,"Labrador, Raul R.",,R,56206,78.5647391006556%,,,143580,65.0083309185743%,,,,,W,
867,ID,Idaho,01,H4ID01123,,Lisa,Marie,"Marie, Lisa",,R,5164,7.21823849261263%,,,,,,,,,,
868,ID,Idaho,01,H4ID01115,,Michael ,Greenway,"Greenway, Michael ",,R,3494,4.88391272137655%,,,,,,,,,,
869,ID,Idaho,01,H2ID01143,,Reed C.,McCandless,"McCandless, Reed C.",,R/W,3373,4.71477893795167%,,,7,0.00316937119675456%,,,,,,
870,ID,Idaho,01,H4ID01107,,Sean ,Blackwell,"Blackwell, Sean ",,R,3304,4.61833074740359%,,,,,,,,,,
871,ID,Idaho,01,n/a,,,,,Party Votes:,R,71541,,,,,,,,,,,
872,ID,Idaho,01,H4ID01081 ,,Shirley G.,Ringo,"Ringo, Shirley G.",,D,9047,82.0366340224882%,,,77277,34.9884997102289%,,,,,,
873,ID,Idaho,01,H4ID01099,,Ryan Andrew,Barone,"Barone, Ryan Andrew",,D,1981,17.9633659775118%,,,,,,,,,,
874,ID,Idaho,01,n/a,,,,,Party Votes:,D,11028,,,,,,,,,,,
875,ID,Idaho,01,n/a,,,,,District Votes:,,82569,,,,220864,,,,,,,
876,ID,Idaho,02,H8ID02064 ,(I),Mike,Simpson,"Simpson, Mike",,R,48632,61.6414221433551%,,,131492,61.3608470645331%,,,,,W,
877,ID,Idaho,02,H4ID02063 ,,Bryan D.,Smith,"Smith, Bryan D.",,R,30263,38.3585778566449%,,,,,,,,,,
878,ID,Idaho,02,n/a,,,,,Party Votes:,R,78895,,,,,,,,,,,
879,ID,Idaho,02,H2ID02018,,Richard ,Stallings,"Stallings, Richard ",,D,14547,100%,,,82801,38.6391529354669%,,,,,,
880,ID,Idaho,02,n/a,,,,,Party Votes:,D,14547,,,,,,,,,,,
881,ID,Idaho,02,n/a,,,,,District Votes:,,93442,,,,214293,,,,,,,
882,ID,Idaho,H,n/a,,,,,Total State Votes:,,176011,,,,435157,,,,,,,
883,ID,Idaho,,n/a,,,,,,,,,,,,,,,,,,
884,ID,Idaho,,n/a,,,,,,,,,,,,,,,,,,
885,,,,n/a,,,,,,,,,,,,,,,,,,
886,IL,Illinois,01,H2IL01042,(I),Bobby L.,Rush,"Rush, Bobby L.",,D,47627,100%,,,162268,73.0880968574479%,,,,,W,
887,IL,Illinois,01,n/a,,,,,Party Votes:,D,47627,,,,,,,,,,,
888,IL,Illinois,01,H2IL01182,,Jimmy Lee,Tillman,"Tillman, Jimmy Lee",,R,17188,100%,,,59749,26.9119031425521%,,,,,,
889,IL,Illinois,01,n/a,,,,,Party Votes:,R,17188,,,,,,,,,,,
890,IL,Illinois,01,n/a,,,,,District Votes:,,64815,,,,222017,,,,,,,
891,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
892,IL,Illinois,02,H4IL02343 ,(I),Robin ,Kelly,"Kelly, Robin ",,D,40286,100%,,,160337,78.4942183231669%,,,,,W,
893,IL,Illinois,02,n/a,,,,,Party Votes:,D,40286,,,,,,,,,,,
894,IL,Illinois,02,H4IL02301,,Eric M.,Wallace,"Wallace, Eric M.",,R,16096,100%,,,43799,21.4421391714725%,,,,,,
895,IL,Illinois,02,n/a,,,,,Party Votes:,R,16096,,,,,,,,,,,
896,IL,Illinois,02,H2IL02156,,Marcus,Lewis,"Wallace, Marcus",,W,,,,,130,0.0636425053606572%,,,,,,
897,IL,Illinois,02,n/a,,,,,District Votes:,,56382,,,,204266,,,,,,,
898,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
899,IL,Illinois,03,H4IL03077,(I),Daniel William ,Lipinski,"Lipinski, Daniel William ",,D,28883,100%,,,116764,64.5622183517182%,,,,,W,
900,IL,Illinois,03,n/a,,,,,Party Votes:,D,28883,,,,,,,,,,,
901,IL,Illinois,03,H4IL03093,,Sharon M.,Brannigan,"Brannigan, Sharon M.",,R,18358,62.6659839563065%,,,64091,35.4377816482818%,,,,,,
902,IL,Illinois,03,H2IL11132,,Diane M.,Harris,"Harris, Diane M.",,R,10937,37.3340160436935%,,,,,,,,,,
903,IL,Illinois,03,n/a,,,,,Party Votes:,R,29295,,,,,,,,,,,
904,IL,Illinois,03,n/a,,,,,District Votes:,,58178,,,,180855,,,,,,,
905,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
906,IL,Illinois,04,H2IL08039 ,(I),Luis V.,Gutierrez,"Gutierrez, Luis V.",,D,21625,74.3357052009212%,,,79666,78.146825708232%,,,,,W,
907,IL,Illinois,04,H4IL04083 ,,Alexander,Eidenberg,"Eidenberg, Alexander",,D,4796,16.4861984806298%,,,,,,,,,,
908,IL,Illinois,04,H4IL04091,,Jorge Gerardo,Zavala,"Zavala, Jorge Gerardo",,D,2670,9.17809631844901%,,,,,,,,,,
909,IL,Illinois,04,n/a,,,,,Party Votes:,D,29091,,,,,,,,,,,
910,IL,Illinois,04,H2IL04145,,Hector ,Concepcion,"Concepcion, Hector ",,R,6637,100%,,,22278,21.853174291768%,,,,,,
911,IL,Illinois,04,n/a,,,,,Party Votes:,R,6637,,,,,,,,,,,
912,IL,Illinois,04,n/a,,,,,District Votes:,,35728,,,,101944,,,,,,,
913,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
914,IL,Illinois,05,H0IL05096,(I),Mike,Quigley,"Quigley, Mike",,D,26364,100%,,,116364,63.2347746700069%,,,,,W,
915,IL,Illinois,05,n/a,,,,,Party Votes:,D,26364,,,,,,,,,,,
916,IL,Illinois,05,H6IL05150,,Vince,Kolber,"Kolber, Vince",,R,,,,,56350,30.6218379623843%,,,,,,
917,IL,Illinois,05,H4IL05155 ,,Fredrick K.,White,"White, Fredrick K.",,W(R),21,100%,,,,,,,,,,
918,IL,Illinois,05,n/a,,,,,Party Votes:,R,21,,,,,,,,,,,
919,IL,Illinois,05,H2IL05183,,Nancy ,Wade,"Wade, Nancy ",,GRE,153,100%,,,11305,6.14338736760878%,,,,,,
920,IL,Illinois,05,n/a,,,,,Party Votes:,GRE,153,,,,,,,,,,,
921,IL,Illinois,05,n/a,,,,,District Votes:,,26538,,,,184019,,,,,,,
922,IL,Illinois,06,H6IL06117 ,(I),Peter J. ,Roskam,"Roskam, Peter J. ",,R,65332,100%,,,160287,67.1353538399678%,,,,,W,
923,IL,Illinois,06,n/a,,,,,Party Votes:,R,65332,,,,,,,,,,,
924,IL,Illinois,06,H4IL06104 ,,Michael,Mason,"Mason, Michael",,D,8615,100%,,,78465,32.8646461600322%,,,,,,
925,IL,Illinois,06,n/a,,,,,Party Votes:,D,8615,,,,,,,,,,,
926,IL,Illinois,06,n/a,,,,,District Votes:,,73947,,,,238752,,,,,,,
927,IL,Illinois,07,H4IL07037,(I),Danny K.,Davis,"Davis, Danny K.",,D,43061,100%,,,155110,85.0952940014703%,,,,,W,
928,IL,Illinois,07,n/a,,,,,Party Votes:,D,43061,,,,,,,,,,,
929,IL,Illinois,07,H4IL07151,,Robert L. ,Bumpers,"Bumpers, Robert L. ",,R,7289,100%,,,27168,14.9047059985297%,,,,,,
930,IL,Illinois,07,n/a,,,,,Party Votes:,R,7289,,,,,,,,,,,
931,IL,Illinois,07,n/a,,,,,District Votes:,,50350,,,,182278,,,,,,,
932,IL,Illinois,08,H6IL06141 ,(I),Tammy,Duckworth,"Duckworth, Tammy",,D,10661,100%,,,84178,55.7263531405571%,,,,,W,
933,IL,Illinois,08,n/a,,,,,Party Votes:,D,10661,,,,,,,,,,,
934,IL,Illinois,08,H4IL08126,,Larry,Kaifesh,"Kaifesh, Larry",,R,24657,71.5027259018675%,,,66878,44.2736468594429%,,,,,,
935,IL,Illinois,08,H4IL08118 ,,Manju,Goel,"Goel, Manju",,R,9827,28.4972740981325%,,,,,,,,,,
936,IL,Illinois,08,n/a,,,,,Party Votes:,R,34484,,,,,,,,,,,
937,IL,Illinois,08,n/a,,,,,District Votes:,,45145,,,,151056,,,,,,,
938,IL,Illinois,09,H8IL09067,(I),Janice D.,Schakowsky,"Schakowsky, Janice D.",,D,31576,100%,,,141000,66.0576247364723%,,,,,W,
939,IL,Illinois,09,n/a,,,,,Party Votes:,D,31576,,,,,,,,,,,
940,IL,Illinois,09,H0IL09080,,Susanne,Atanus,"Atanus, Susanne",,R,15575,52.4004979308953%,,,72384,33.9114546732256%,,,,,,
941,IL,Illinois,09,H4IL09074 ,,"David Earl, III",Williams,"Williams, David Earl, III",,R,14148,47.5995020691047%,,,,,,,,,,
942,IL,Illinois,09,n/a,,,,,Party Votes:,R,29723,,,,,,,,,,,
943,IL,Illinois,09,H6IL10127,,Phil,Collins,"Collins, Phil",,W,,,,,66,0.0309205903021785%,,,,,,
944,IL,Illinois,09,n/a,,,,,District Votes:,,61299,,,,213450,,,,,,,
945,IL,Illinois,10,H0IL10302 ,,Robert,Dold,"Dold, Robert",,R,32124,100%,,,95992,51.2975075883887%,,,,,W,
946,IL,Illinois,10,n/a,,,,,Party Votes:,R,32124,,,,,,,,,,,
947,IL,Illinois,10,H2IL10068 ,(I),Brad,Schneider,"Schneider, Brad",,D,11945,100%,,,91136,48.7024924116113%,,,,,,
948,IL,Illinois,10,n/a,,,,,Party Votes:,D,11945,,,,,,,,,,,
949,IL,Illinois,10,n/a,,,,,District Votes:,,44069,,,,187128,,,,,,,
950,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
951,IL,Illinois,11,H8IL14067 ,(I),Bill ,Foster,"Foster, Bill ",,D,12461,100%,,,93436,53.461652896345%,,,,,W,
952,IL,Illinois,11,n/a,,,,,Party Votes:,D,12461,,,,,,,,,,,
953,IL,Illinois,11,H4IL11195 ,,Darlene,Senger,"Senger, Darlene",,R,13290,36.8889999167291%,,,81335,46.5377749296226%,,,,,,
954,IL,Illinois,11,H4IL11203 ,,Chris ,Balkema,"Balkema, Chris ",,R,12024,33.3749687734199%,,,,,,,,,,
955,IL,Illinois,11,H4IL11237 ,,Bert,Miller,"Miller, Bert",,R,9460,26.2580842146168%,,,,,,,,,,
956,IL,Illinois,11,H4IL11211 ,,Ian,Bayne,"Bayne, Ian",,R,1253,3.47794709523413%,,,,,,,,,,
957,IL,Illinois,11,n/a,,,,,Party Votes:,R,36027,,,,,,,,,,,
958,IL,Illinois,11,H6IL18146,,"Constant ""Connor""",Vlakancic,"Vlakancic, Constant ""Connor""",,W,,,,,1,,,,,,,
959,IL,Illinois,11,n/a,,,,,District Votes:,,48488,,,,174772,,,,,,,
960,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
961,IL,Illinois,12,H4IL12060,,Mike,Bost,"Bost, Mike",,R,33066,100%,,,110038,52.4645033327294%,,,,,W,
962,IL,Illinois,12,n/a,,,,,Party Votes:,R,33066,,,,,,,,,,,
963,IL,Illinois,12,H2IL12122 ,(I),"William L. ""Bill"" ",Enyart,"Enyart, William L. ""Bill"" ",,D,31015,100%,,,87860,41.8903584472056%,,,,,,
964,IL,Illinois,12,n/a,,,,,Party Votes:,D,31015,,,,,,,,,,,
965,IL,Illinois,12,H2IL12130,,Paula,Bradshaw,"Bradshaw, Paula",,GRE,120,100%,,,11840,5.64513822006503%,,,,,,
966,IL,Illinois,12,n/a,,,,,Party Votes:,GRE,120,,,,,,,,,,,
967,IL,Illinois,12,n/a,,,,,District Votes:,,64201,,,,209738,,,,,,,
968,IL,Illinois,13,H2IL13120 ,(I),Rodney,Davis,"Davis, Rodney",,R,27816,54.6333032171898%,,,123337,58.655931365089%,,,,,W,
969,IL,Illinois,13,H4IL13191 ,,Erika ,Harold,"Harold, Erika ",,R,20951,41.1497819853086%,,,,,,,,,,
970,IL,Illinois,13,H0IL19048,,Michael ,Firsching,"Firsching, Michael ",,R,2147,4.21691479750167%,,,,,,,,,,
971,IL,Illinois,13,n/a,,,,,Party Votes:,R,50914,,,,,,,,,,,
972,IL,Illinois,13,H4IL13175,,Ann E.,Callis,"Callis, Ann E.",,D,17322,54.6521533364884%,,,86935,41.344068634911%,,,,,,
973,IL,Illinois,13,H4IL13209 ,,George,Gollin,"Gollin, George",,D,9935,31.3456381132671%,,,,,,,,,,
974,IL,Illinois,13,H4IL13217 ,,David L.,Green,"Green, David L.",,D,4438,14.0022085502445%,,,,,,,,,,
975,IL,Illinois,13,n/a,,,,,Party Votes:,D,31695,,,,,,,,,,,
976,IL,Illinois,13,n/a,,,,,District Votes:,,82609,,,,210272,,,,,,,
977,IL,Illinois,14,H0IL14080 ,(I),"Randall M. ""Randy"" ",Hultgren,"Hultgren, Randall M. ""Randy"" ",,R,57665,100%,,,145369,65.4137605183819%,,,,,W,
978,IL,Illinois,14,n/a,,,,,Party Votes:,R,57665,,,,,,,,,,,
979,IL,Illinois,14,H2IL14078,,Dennis,Anderson,"Anderson, Dennis",,D,5184,65.8285714285714%,,,76861,34.5862394816181%,,,,,,
980,IL,Illinois,14,H4IL14124,,John J.,Hosta,"Hosta, John J.",,D,2691,34.1714285714286%,,,,,,,,,,
981,IL,Illinois,14,n/a,,,,,Party Votes:,D,7875,,,,,,,,,,,
982,IL,Illinois,14,n/a,,,,,District Votes:,,65540,,,,222230,,,,,,,
983,IL,Illinois,15,H2IL20042 ,(I),John M.,Shimkus,"Shimkus, John M.",,R,66453,100%,,,166274,74.9231725890612%,,,,,W,
984,IL,Illinois,15,n/a,,,,,Party Votes:,R,66453,,,,,,,,,,,
985,IL,Illinois,15,H4IL15071 ,,Eric,Thorsland,"Thorsland, Eric",,D,17108,100%,,,55652,25.0768274109388%,,,,,,
986,IL,Illinois,15,n/a,,,,,Party Votes:,D,17108,,,,,,,,,,,
987,IL,Illinois,15,n/a,,,,,District Votes:,,83561,,,,221926,,,,,,,
988,IL,Illinois,16,H0IL11052 ,(I),Adam ,Kinzinger,"Kinzinger, Adam ",,R,56593,78.4368893016036%,,,153388,70.6212764390096%,,,,,W,
989,IL,Illinois,16,H4IL16020 ,,"David J., Jr.",Hale,"Hale, David J., Jr.",,R,15558,21.5631106983964%,,,,,,,,,,
990,IL,Illinois,16,n/a,,,,,Party Votes:,R,72151,,,,,,,,,,,
991,IL,Illinois,16,H4IL00032 ,,Randall Wayne ,Olsen,"Olsen, Randall Wayne ",,D,12077,100%,,,63810,29.3787235609904%,,,,,,
992,IL,Illinois,16,n/a,,,,,Party Votes:,D,12077,,,,,,,,,,,
993,IL,Illinois,16,n/a,,,,,District Votes:,,84228,,,,217198,,,,,,,
994,IL,Illinois,17,H2IL17071,(I),Cheri ,Bustos,"Bustos, Cheri ",,D,21923,100%,,,110560,55.4571857083381%,,,,,W,
995,IL,Illinois,17,n/a,,,,,Party Votes:,D,21923,,,,,,,,,,,
996,IL,Illinois,17,H0IL17059 ,,Bobby,Schilling,"Schilling, Bobby",,R,41063,100%,,,88785,44.5347886497359%,,,,,,
997,IL,Illinois,17,n/a,,,,,Party Votes:,R,41063,,,,,,,,,,,
998,IL,Illinois,17,H4IL17077,,Bill,Fawell,"Fawell, Bill",,W,,,,,16,0.00802564192595342%,,,,,,
999,IL,Illinois,17,n/a,,,,,District Votes:,,62986,,,,199361,,,,,,,
1000,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
1001,IL,Illinois,18,H8IL18043 ,(I),Aaron ,Schock,"Schock, Aaron ",,R,82412,100%,,,184363,74.7195428386156%,,,,,W,
1002,IL,Illinois,18,n/a,,,,,Party Votes:,R,82412,,,,,,,,,,,
1003,IL,Illinois,18,H4IL18117,,Darrel,Miller,"Miller, Darrel",,D,6763,54.2994781212365%,,,62377,25.2804571613845%,,,,,,
1004,IL,Illinois,18,H4IL18109,,Rob ,Mellon,"Mellon, Rob ",,D,5692,45.7005218787636%,,,,,,,,,,
1005,IL,Illinois,18,n/a,,,,,Party Votes:,D,12455,,,,,,,,,,,
1006,IL,Illinois,18,n/a,,,,,District Votes:,,94867,,,,246740,,,,,,,
1007,IL,Illinois,H,n/a,,,,,Total State Votes:,,1102931,,,,3568002,,,,,,,
1008,IL,Illinois,,n/a,,,,,,,,,,,,,,,,,,
1009,,,,n/a,,,,,,,,,,,,,,,,,,
1010,IN,Indiana,01,H4IN01012 ,(I),Peter J.,Visclosky,"Visclosky, Peter J.",,D,34446,100%,,,86579,60.8455791922301%,,,,,W,
1011,IN,Indiana,01,n/a,,,,,Party Votes:,D,34446,,,,,,,,,,,
1012,IN,Indiana,01,H8IN01096,,Mark ,Leyva,"Leyva, Mark ",,R,12738,100%,,,51000,35.841538234488%,,,,,,
1013,IN,Indiana,01,n/a,,,,,Party Votes:,R,12738,,,,,,,,,,,
1014,IN,Indiana,01,H4IN01152,,Donna T.,Dunn,"Dunn, Donna T.",,LIB,*,,,,4714,3.31288257328189%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1015,IN,Indiana,01,n/a,,,,,District Votes:,,47184,,,,142293,,,,,,,
1016,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1017,IN,Indiana,02,H0IN02190 ,(I),Jackie,Walorski,"Walorski, Jackie",,R,28641,100%,,,85583,58.9414600550964%,,,,,W,
1018,IN,Indiana,02,n/a,,,,,Party Votes:,R,28641,,,,,,,,,,,
1019,IN,Indiana,02,H4IN02135 ,,Joe,Bock,"Bock, Joe",,D,11103,58.0883122318719%,,,55590,38.2851239669421%,,,,,,
1020,IN,Indiana,02,H2IN02238 ,,Dan,Morrison,"Morrison, Dan",,D,3540,18.5204562101078%,,,,,,,,,,
1021,IN,Indiana,02,H4IN02143 ,,Bob,Kern,"Kern, Bob",,D,2634,13.78047504447%,,,,,,,,,,
1022,IN,Indiana,02,H4IN02150,,Douglas M.,Carpenter,"Carpenter, Douglas M.",,D,1837,9.61075651355028%,,,,,,,,,,
1023,IN,Indiana,02,n/a,,,,,Party Votes:,D,19114,,,,,,,,,,,
1024,IN,Indiana,02,H4IN02168,,Jeff,Petermann,"Petermann, Jeff",,LIB,*,,,,4027,2.77341597796143%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1025,IN,Indiana,02,n/a,,,,,District Votes:,,47755,,,,145200,,,,,,,
1026,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1027,IN,Indiana,03,H0IN03198 ,(I),Marlin A.,Stutzman,"Stutzman, Marlin A.",,R,48837,81.6685897757488%,,,102889,69.1490863145444%,,,,,W,
1028,IN,Indiana,03,H4IN03117,,Mark William,Baringer,"Baringer, Mark William",,R,5868,9.81287312496865%,,,,,,,,,,
1029,IN,Indiana,03,H4IN03109,,"James (Jim) E., III",Mahoney,"Mahoney, James (Jim) E., III",,R,5094,8.5185370992826%,,,,,,,,,,
1030,IN,Indiana,03,n/a,,,,,Party Votes:,R,59799,,,,,,,,,,,
1031,IN,Indiana,03,H2IN03152 ,,Justin ,Kuhnle,"Kuhnle, Justin ",,D,2893,34.8764315852923%,,,39771,26.7290799970429%,,,,,,
1032,IN,Indiana,03,H6IN03187,,Tommy A.,Schrader,"Schrader, Tommy A.",,D,2805,33.8155515370705%,,,,,,,,,,
1033,IN,Indiana,03,H4IN03091,,Jim ,Redmond,"Redmond, Jim ",,D,2597,31.3080168776371%,,,,,,,,,,
1034,IN,Indiana,03,n/a,,,,,Party Votes:,D,8295,,,,,,,,,,,
1035,IN,Indiana,03,H8IN03068,,Scott,Wise,"Wise, Scott",,LIB,*,,,,6133,4.12183368841276%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1036,IN,Indiana,03,n/a,,,,,District Votes:,,68094,,,,148793,,,,,,,
1037,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1038,IN,Indiana,04,H0IN04170,(I),Todd,Rokita,"Rokita, Todd",,R,43179,71.1925607162289%,,,94998,66.8745688259394%,,,,,W,
1039,IN,Indiana,04,H4IN04180 ,,Kevin J. ,Grant,"Grant, Kevin J. ",,R,17472,28.8074392837711%,,,,,,,,,,
1040,IN,Indiana,04,n/a,,,,,Party Votes:,R,60651,,,,,,,,,,,
1041,IN,Indiana,04,H4IN04172,,John ,Dale,"Dale, John ",,D,3742,42.1776375112714%,,,47056,33.1254311740606%,,,,,,
1042,IN,Indiana,04,H4IN04230,,Roger D.,Day,"Day, Roger D.",,D,2266,25.5410279531109%,,,,,,,,,,
1043,IN,Indiana,04,H4IN04214 ,,Jeffery Oliver,Blaydes,"Blaydes, Jeffery Oliver",,D,1332,15.0135256988278%,,,,,,,,,,
1044,IN,Indiana,04,H4IN04206,,Howard Joseph ,Pollchik,"Pollchik, Howard Joseph ",,D,778,8.76916140667268%,,,,,,,,,,
1045,IN,Indiana,04,H4IN04222,,John L. ,Futrell,"Futrell, John L. ",,D,754,8.49864743011722%,,,,,,,,,,
1046,IN,Indiana,04,n/a,,,,,Party Votes:,D,8872,,,,,,,,,,,
1047,IN,Indiana,04,n/a,,,,,District Votes:,,69523,,,,142054,,,,,,,
1048,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1049,IN,Indiana,05,H2IN05082 ,(I),Susan ,Brooks,"Brooks, Susan ",,R,34996,72.7370980815996%,,,105277,65.2112239841427%,,,,,W,
1050,IN,Indiana,05,H4IN05104 ,,David S. ,Stockdale,"Stockdale, David S. ",,R,7327,15.2287323592376%,,,,,,,,,,
1051,IN,Indiana,05,H4IN05146,,David M. (Mike),Campbell,"Campbell, David M. (Mike)",,R,5790,12.0341695591628%,,,,,,,,,,
1052,IN,Indiana,05,n/a,,,,,Party Votes:,R,48113,,,,,,,,,,,
1053,IN,Indiana,05,H4IN05120 ,,Shawn A.,Denney,"Denney, Shawn A.",,D,6141,41.8980691819608%,,,49756,30.8201189296333%,,,,,,
1054,IN,Indiana,05,H4IN05138 ,,David William ,Ford,"Ford, David William ",,D,4856,33.1309272020195%,,,,,,,,,,
1055,IN,Indiana,05,H4IN05112 ,,Allen Ray ,Davidson,"Davidson, Allen Ray ",,D,3660,24.9710036160197%,,,,,,,,,,
1056,IN,Indiana,05,n/a,,,,,Party Votes:,D,14657,,,,,,,,,,,
1057,IN,Indiana,05,H4IN05153,,John,Krom,"Krom, John",,LIB,*,,,,6407,3.96865708622398%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1058,IN,Indiana,05,n/a,,,,,,,,,,,,,,,,,,
1059,IN,Indiana,05,n/a,,,,,District Votes:,,62770,,,,161440,,,,,,,
1060,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1061,IN,Indiana,06,H0IN02125 ,(I),Luke,Messer,"Messer, Luke",,R,49094,100%,,,102187,65.8969117372043%,,,,,W,
1062,IN,Indiana,06,n/a,,,,,Party Votes:,R,49094,,,,,,,,,,,
1063,IN,Indiana,06,H2IN06239,,Susan Hall,Heitzman,"Heitzman, Susan Hall",,D,9078,48.279529862256%,,,45509,29.3472022492923%,,,,,,
1064,IN,Indiana,06,H2IN06189,,Lane,Siekman,"Siekman, Lane",,D,5574,29.6442057118545%,,,,,,,,,,
1065,IN,Indiana,06,H4IN06102,,Corinne Nicole,Westerfield,"Westerfield, Corinne Nicole",,D,4151,22.0762644258895%,,,,,,,,,,
1066,IN,Indiana,06,n/a,,,,,Party Votes:,D,18803,,,,,,,,,,,
1067,IN,Indiana,06,H4IN06110,,Eric,Miller,"Miller, Eric",,LIB,*,,,,7375,4.75588601350349%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1068,IN,Indiana,06,n/a,,,,,District Votes:,,67897,,,,155071,,,,,,,
1069,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1070,IN,Indiana,07,H8IN07184,(I),Andr‚ ,Carson,"Carson, Andr‚ ",,D,19446,89.0914921885738%,,,61443,54.7322756789981%,,,,,W,
1071,IN,Indiana,07,H4IN07159,,Curtis,Godfrey,"Godfrey, Curtis",,D,1209,5.53901131625968%,,,,,,,,,,
1072,IN,Indiana,07,H6IN10174 ,,Mmoja,Ajabu,"Ajabu, Mmoja",,D,782,3.5827186512118%,,,,,,,,,,
1073,IN,Indiana,07,H6IN07337,,Pierre Quincy,Pullins,"Pullins, Pierre Quincy",,D,390,1.78677784395474%,,,,,,,,,,
1074,IN,Indiana,07,n/a,,,,,Party Votes:,D,21827,,,,,,,,,,,
1075,IN,Indiana,07,H8IN07259,,Catherine (Cat),Ping,"Ping, Catherine (Cat)",,R,4882,35.099575814221%,,,46887,41.7660630138695%,,,,,,
1076,IN,Indiana,07,H8IN07150,,"Wayne ""Gunny""",Harmon,"Harmon, Wayne ""Gunny""",,R,3258,23.4236825077288%,,,,,,,,,,
1077,IN,Indiana,07,H2IN07096,,J D ,Miniear,"Miniear, J D ",,R,2840,20.4184341074125%,,,,,,,,,,
1078,IN,Indiana,07,H4IN07142 ,,Gordon ,Smith,"Smith, Gordon ",,R,1872,13.4589114961536%,,,,,,,,,,
1079,IN,Indiana,07,H4IN07175 ,,Erin Kent,Magee,"Magee, Erin Kent",,R,1057,7.59939607448415%,,,,,,,,,,
1080,IN,Indiana,07,n/a,,,,,Party Votes:,R,13909,,,,,,,,,,,
1081,IN,Indiana,07,H4IN07183,,Chris,Mayo,"Mayo, Chris",,LIB,*,,,,3931,3.50166130713249%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1082,IN,Indiana,07,n/a,,,,,District Votes:,,35736,,,,112261,,,,,,,
1083,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1084,IN,Indiana,08,H0IN08114,(I),Larry D.,Bucshon,"Bucshon, Larry D.",,R,30967,74.8501401914338%,,,103344,60.3239646265651%,,,,,W,
1085,IN,Indiana,08,H4IN08199,,Andrew T.,McNeil,"McNeil, Andrew T.",,R,10405,25.1498598085662%,,,,,,,,,,
1086,IN,Indiana,08,n/a,,,,,Party Votes:,R,41372,,,,,,,,,,,
1087,IN,Indiana,08,H4IN08207 ,,Tom ,Spangler,"Spangler, Tom ",,D,23055,100%,,,61384,35.8310714181479%,,,,,,
1088,IN,Indiana,08,n/a,,,,,Party Votes:,D,23055,,,,,,,,,,,
1089,IN,Indiana,08,H2IN07088,,Andrew,Horning,"Horning, Andrew",,LIB,*,,,,6587,3.84496395528704%,,,,,,"*  The Libertarian Party nominated by convention on April 26, 2014.  Convention nominees are noted with an asterisk."
1090,IN,Indiana,08,n/a,,,,,District Votes:,,64427,,,,171315,,,,,,,
1091,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1092,IN,Indiana,09,H0IN09070 ,(I),Todd,Young,"Young, Todd",,R,30402,79.3744451986841%,,,101594,62.5628898865057%,,,,,W,
1093,IN,Indiana,09,H4IN09106,,Kathy Lowe ,Heil,"Heil, Kathy Lowe ",,R,4607,12.0280925278053%,,,,,,,,,,
1094,IN,Indiana,09,H4IN09114 ,,Mark G.,Jones,"Jones, Mark G.",,R,3293,8.59746227351052%,,,,,,,,,,
1095,IN,Indiana,09,n/a,,,,,Party Votes:,R,38302,,,,,,,,,,,
