1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
1185,IN,Indiana,,n/a,,,,,,,,,,,,,,,,,,
1186,IN,Indiana,01,H4IN01012,(I),Peter J.,Visclosky,"Visclosky, Peter J.",,D,77095,79.9657711855617%,,,207515,81.5117270202645%,,,,,W,
1187,IN,Indiana,01,H6IN01199,,Willie (Faithful and True),Brown,"Brown, Willie (Faithful and True)",,D,19315,20.0342288144383%,,,,,,,,,,
1188,IN,Indiana,01,n/a,,,,,Party Votes:,D,96410,,,,,,,,,,,
1189,IN,Indiana,01,H4IN01152,,Donna,Dunn,"Dunn, Donna",,LIB,*,,,,47051,18.4815953932509%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1190,IN,Indiana,01,H6IN01207,,John ,Meyer,"Meyer, John ",,W,,,,,17,0.00667758648456495%,,,,,,
1191,IN,Indiana,01,n/a,,,,,District Votes:,,96410,,,,254583,,,,,,,
1192,IN,Indiana,01,n/a,,,,,,,,,,,,,,,,,,
1193,IN,Indiana,02,H0IN02190,(I),Jackie,Walorski,"Walorski, Jackie",,R,77400,69.7781343815079%,,,164355,59.2575633569731%,,,,,W,
1194,IN,Indiana,02,H4IN02168,,Jeff,Petermann,"Petermann, Jeff",,R,33523,30.2218656184921%,,,,,,,,,,
1195,IN,Indiana,02,n/a,,,,,Party Votes:,R,110923,,,,,,,,,,,
1196,IN,Indiana,02,H6IN02155 ,,Lynn C.,Coleman,"Coleman, Lynn C.",,D,39372,73.7510536667603%,,,102401,36.9202868505212%,,,,,,
1197,IN,Indiana,02,H4IN02150,,Douglas,Carpenter,"Carpenter, Douglas",,D,14013,26.2489463332397%,,,,,,,,,,
1198,IN,Indiana,02,n/a,,,,,Party Votes:,D,53385,,,,,,,,,,,
1199,IN,Indiana,02,H6IN02163,,Ron,Cenkush,"Cenkush, Ron",,LIB,*,,,,10601,3.82214979250569%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1200,IN,Indiana,02,n/a,,,,,District Votes:,,164308,,,,277357,,,,,,,
1201,IN,Indiana,02,n/a,,,,,,,,,,,,,,,,,,
1202,IN,Indiana,03,H6IN03229,,Jim,Banks,"Banks, Jim",,R,46533,34.2915886748515%,,,201396,70.1124815924971%,,,,,W,
1203,IN,Indiana,03,H6IN03252 ,,Kip ,Tom,"Tom, Kip ",,R,42732,31.4905157039897%,,,,,,,,,,
1204,IN,Indiana,03,H6IN03237 ,,"Elizabeth ""Liz""",Brown,"Brown, Elizabeth ""Liz""",,R,33654,24.8006602897611%,,,,,,,,,,
1205,IN,Indiana,03,H6IN03211 ,,Pam,Galloway,"Galloway, Pam",,R,9543,7.03252811389999%,,,,,,,,,,
1206,IN,Indiana,03,H6IN03278,,Kevin,Howell,"Howell, Kevin",,R,1970,1.45175315774735%,,,,,,,,,,
1207,IN,Indiana,03,H4IN03117,,Mark Willard,Baringer,"Baringer, Mark Willard",,R,1266,0.932954059750328%,,,,,,,,,,
1208,IN,Indiana,03,n/a,,,,,Party Votes:,R,135698,,,,,,,,,,,
1209,IN,Indiana,03,H6IN03187,,Tommy A.,Schrader,"Schrader, Tommy A.",,D,15267,37.5018422991894%,,,66023,22.98474831765%,,,,,,
1210,IN,Indiana,03,H6IN03245 ,,Todd,Nightenhelser,"Nightenhelser, Todd",,D,12956,31.8251043969541%,,,,,,,,,,
1211,IN,Indiana,03,H2IN03160,,John Forrest,Roberson,"Roberson, John Forrest",,D,12487,30.6730533038565%,,,,,,,,,,
1212,IN,Indiana,03,n/a,,,,,Party Votes:,D,40710,,,,,,,,,,,
1213,IN,Indiana,03,H6IN03286,,Pepper,Snyder,"Snyder, Pepper",,LIB,*,,,,19828,6.90277008985298%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1214,IN,Indiana,03,n/a,,,,,District Votes:,,176408,,,,287247,,,,,,,
1215,IN,Indiana,03,n/a,,,,,,,,,,,,,,,,,,
1216,IN,Indiana,04,H0IN04170 ,(I),Todd,Rokita,"Rokita, Todd  #",,R,86051,69.2557806375804%,,,193412,64.5925312422771%,,,,,W,"#  Todd Rokita withdrew after the primary election to seek his party's nomination for Governor.  He was then nominated at a district party caucus on August 13, 2017, to fill the vacancy on the Congressional general election ballot."
1217,IN,Indiana,04,H4IN04180,,Kevin J.,Grant,"Grant, Kevin J.",,R,38200,30.7442193624196%,,,,,,,,,,
1218,IN,Indiana,04,n/a,,,,,Party Votes:,R,124251,,,,,,,,,,,
1219,IN,Indiana,04,H4IN04172,,John,Dale,"Dale, John",,D,43401,100%,,,91256,30.4761650313592%,,,,,,
1220,IN,Indiana,04,n/a,,,,,Party Votes:,D,43401,,,,,,,,,,,
1221,IN,Indiana,04,H6IN04169,,Steven M.,Mayoras,"Mayoras, Steven M.",,LIB,*,,,,14766,4.93130372636374%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1222,IN,Indiana,04,n/a,,,,,District Votes:,,167652,,,,299434,,,,,,,
1223,IN,Indiana,04,n/a,,,,,,,,,,,,,,,,,,
1224,IN,Indiana,05,H2IN05082,(I),Susan W.,Brooks,"Brooks, Susan W.  #",,R,95209,69.5027229059904%,,,221957,61.4609495064173%,,,,,W,"#  Susan Brooks withdrew after the primary election to seek her party's nomination for Governor.  She was then nominated at a district party caucus on August 13, 2017, to fill the vacancy on the Congressional general election ballot."
1225,IN,Indiana,05,H6IN05240,,Stephen M.,MacKenzie,"MacKenzie, Stephen M.",,R,21575,15.7497846495262%,,,,,,,,,,
1226,IN,Indiana,05,H6IN05232,,Mike ,Campbell,"Campbell, Mike ",,R,20202,14.7474924444834%,,,,,,,,,,
1227,IN,Indiana,05,n/a,,,,,Party Votes:,R,136986,,,,,,,,,,,
1228,IN,Indiana,05,H6IN05216,,Angela ,Demaree,"Demaree, Angela ",,D,52530,74.9176376627637%,,,123849,34.2943774488765%,,,,,,
1229,IN,Indiana,05,H4IN05112 ,,Allen R.,Davidson,"Davidson, Allen R.",,D,17587,25.0823623372363%,,,,,,,,,,
1230,IN,Indiana,05,n/a,,,,,Party Votes:,D,70117,,,,,,,,,,,
1231,IN,Indiana,05,H6IN05257,,Matthew,Wittlief,"Wittlief, Matthew",,LIB,*,,,,15329,4.24467304470627%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1232,IN,Indiana,05,n/a,,,,,District Votes:,,207103,,,,361135,,,,,,,
1233,IN,Indiana,05,n/a,,,,,,,,,,,,,,,,,,
1234,IN,Indiana,06,H0IN02125 ,(I),Luke ,Messer,"Messer, Luke ",,R,91828,77.6636952587155%,,,204920,69.1398012719942%,,,,,W,
1235,IN,Indiana,06,H6IN06198 ,,Jeff,Smith ,"Smith , Jeff",,R,14963,12.6549840152912%,,,,,,,,,,
1236,IN,Indiana,06,H6IN06180 ,,"Charles Chuck, Jr.",Johnson,"Johnson, Charles Chuck, Jr.",,R,11447,9.68132072599333%,,,,,,,,,,
1237,IN,Indiana,06,n/a,,,,,Party Votes:,R,118238,,,,,,,,,,,
1238,IN,Indiana,06,H6IN06149,,Barry,Welsh,"Welsh, Barry",,D,15258,35.5954741630701%,,,79135,26.7000691667932%,,,,,,
1239,IN,Indiana,06,H6IN06164 ,,Danny,Basham,"Basham, Danny",,D,10474,24.4348536101715%,,,,,,,,,,
1240,IN,Indiana,06,H6IN06024,,George Thomas,Holland,"Holland, George Thomas",,D,8851,20.6485477662429%,,,,,,,,,,
1241,IN,Indiana,06,H6IN06172 ,,Bruce W.,Peavler,"Peavler, Bruce W.",,D,4897,11.4242388895369%,,,,,,,,,,
1242,IN,Indiana,06,H6IN06156,,Ralph,Spelbring,"Spelbring, Ralph",,D,3385,7.89688557097865%,,,,,,,,,,
1243,IN,Indiana,06,n/a,,,,,Party Votes:,D,42865,,,,,,,,,,,
1244,IN,Indiana,06,H6IN06214,,Rich,Turvey,"Turvey, Rich",,LIB,*,,,,12330,4.16012956121261%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1245,IN,Indiana,06,n/a,,,,,District Votes:,,161103,,,,296385,,,,,,,
1246,IN,Indiana,06,n/a,,,,,,,,,,,,,,,,,,
1247,IN,Indiana,07,H8IN07184,(I),Andr‚ D.,Carson,"Carson, Andr‚ D.",,D,70006,85.6373934211653%,,,158739,59.9761967733404%,,,,,W,
1248,IN,Indiana,07,H4IN07159,,Curtis D.,Godfrey,"Godfrey, Curtis D.",,D,8306,10.1606175150158%,,,,,,,,,,
1249,IN,Indiana,07,H6IN07337,,Pierre Quincy,Pullins,"Pullins, Pierre Quincy",,D,3435,4.20198906381886%,,,,,,,,,,
1250,IN,Indiana,07,n/a,,,,,Party Votes:,D,81747,,,,,,,,,,,
1251,IN,Indiana,07,H8IN07259,,Catherine (CAT),Ping,"Ping, Catherine (CAT)",,R,30514,53.0678260869565%,,,94456,35.6882155136585%,,,,,,
1252,IN,Indiana,07,H8IN07150,,"Wayne ""Gunny""",Harmon,"Harmon, Wayne ""Gunny""",,R,16955,29.4869565217391%,,,,,,,,,,
1253,IN,Indiana,07,H2IN07096,,JD,Miniear,"Miniear, JD",,R,10031,17.4452173913044%,,,,,,,,,,
1254,IN,Indiana,07,n/a,,,,,Party Votes:,R,57500,,,,,,,,,,,
1255,IN,Indiana,07,H6IN07386,,Drew,Thompson,"Thompson, Drew",,LIB,*,,,,11475,4.3355877130011%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1256,IN,Indiana,07,n/a,,,,,District Votes:,,139247,,,,264670,,,,,,,
1257,IN,Indiana,07,n/a,,,,,,,,,,,,,,,,,,
1258,IN,Indiana,08,H0IN08114 ,(I),Larry D.,Bucshon,"Bucshon, Larry D.",,R,72889,65.0463603344726%,,,187702,63.6897591894487%,,,,,W,
1259,IN,Indiana,08,H6IN08228 ,,Richard,Moss,"Moss, Richard",,R,39168,34.9536396655274%,,,,,,,,,,
1260,IN,Indiana,08,n/a,,,,,Party Votes:,R,112057,,,,,,,,,,,
1261,IN,Indiana,08,H6IN08244,,Ron,Drake,"Drake, Ron",,D,29270,50.0547233052876%,,,93356,31.6769195793874%,,,,,,
1262,IN,Indiana,08,H6IN08236,,David,Orentlicher,"Orentlicher, David",,D,29206,49.9452766947124%,,,,,,,,,,
1263,IN,Indiana,08,n/a,,,,,Party Votes:,D,58476,,,,,,,,,,,
1264,IN,Indiana,08,H2IN07088,,Andrew,Horning,"Horning, Andrew",,LIB,*,,,,13655,4.63332123116388%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1265,IN,Indiana,08,n/a,,,,,District Votes:,,170533,,,,294713,,,,,,,
1266,IN,Indiana,08,n/a,,,,,,,,,,,,,,,,,,
1267,IN,Indiana,09,H6IN09176 ,,Trey,Hollingsworth,"Hollingsworth, Trey",,R,40767,33.5497728619396%,,,174791,54.1411769807616%,,,,,W,
1268,IN,Indiana,09,H6IN09143 ,,Erin,Houchin,"Houchin, Erin",,R,30396,25.0148133517677%,,,,,,,,,,
1269,IN,Indiana,09,H6IN09135 ,,Greg,Zoeller,"Zoeller, Greg",,R,26554,21.8529857133452%,,,,,,,,,,
1270,IN,Indiana,09,H6IN09150,,Brent,Waltz,"Waltz, Brent",,R,15759,12.9690894726447%,,,,,,,,,,
1271,IN,Indiana,09,H6IN09200 ,,Robert ,Hall,"Hall, Robert ",,R,8036,6.61333860030285%,,,,,,,,,,
1272,IN,Indiana,09,n/a,,,,,Party Votes:,R,121512,,,,,,,,,,,
1273,IN,Indiana,09,H2IN09167 ,,Shelli ,Yoder,"Yoder, Shelli ",,D,44253,70.1148696823259%,,,130627,40.4614626923923%,,,,,,
1274,IN,Indiana,09,H6IN09184,,Bob ,Kern,"Kern, Bob ",,D,7298,11.5630198843381%,,,,,,,,,,
1275,IN,Indiana,09,H6IN09192,,"James R., Jr.",McClure,"McClure, James R., Jr.",,D,6574,10.4159074704904%,,,,,,,,,,
1276,IN,Indiana,09,H4IN09098,,Bill,Thomas,"Thomas, Bill",,D,4990,7.9062029628456%,,,,,,,,,,
1277,IN,Indiana,09,n/a,,,,,Party Votes:,D,63115,,,,,,,,,,,
1278,IN,Indiana,09,H6IN09218,,Russell,Brooksbank,"Brooksbank, Russell",,LIB,*,,,,17425,5.39736032684618%,,,,,,"The Libertarian Party nominated by convention on April 23, 2016.  Convention nominees are noted with an asterisk."
1279,IN,Indiana,09,n/a,,,,,District Votes:,,184627,,,,322843,,,,,,,
1280,IN,Indiana,09,n/a,,,,,,,,,,,,,,,,,,
1281,IN,Indiana,H,n/a,,,,,Total State Votes:,,1467391,,,,2658367,,,,,,,
1282,,,,n/a,,,,,,,,,,,,,,,,,,
1283,IA,Iowa,,n/a,,,,,,,,,,,,,,,,,,
1284,IA,Iowa,01,H2IA01055,(I),Rod,Blum,"Blum, Rod",,R,13411,99.3480998592488%,,,206903,53.744249656473%,,,,,W,
1285,IA,Iowa,01,n/a,,,Scattered,Scattered,,W(R),88,0.651900140751167%,,,,,,,,,,
1286,IA,Iowa,01,n/a,,,,,Party Votes:,R,13499,,,,,,,,,,,
1287,IA,Iowa,01,H4IA01077,,Monica,Vernon,"Vernon, Monica",,D,21032,67.4967907573813%,,,177403,46.0814542167454%,,,,,,
1288,IA,Iowa,01,H4IA01069,,Pat,Murphy,"Murphy, Pat",,D,10090,32.3812580231066%,,,,,,,,,,
1289,IA,Iowa,01,n/a,,,Scattered,Scattered,,W(D),38,0.121951219512195%,,,,,,,,,,
1290,IA,Iowa,01,n/a,,,,,Party Votes:,D,31160,,,,,,,,,,,
1291,IA,Iowa,01,n/a,,,Scattered,Scattered,,W,,,,,671,0.1742961267816%,,,,,,
1292,IA,Iowa,01,n/a,,,,,District Votes:,,44659,,,,384977,,,,,,,
1293,IA,Iowa,01,n/a,,,,,,,,,,,,,,,,,,
1294,IA,Iowa,02,H6IA02146,(I),Dave,Loebsack,"Loebsack, Dave",,D,23738,99.0073406740073%,,,198571,53.6631966965019%,,,,,W,
1295,IA,Iowa,02,n/a,,,Scattered,Scattered,,W(D),238,0.992659325992659%,,,,,,,,,,
1296,IA,Iowa,02,n/a,,,,,Party Votes:,D,23976,,,,,,,,,,,
1297,IA,Iowa,02,H6IA02161,,Christopher,Peters,"Peters, Christopher",,R,14987,99.2911090499536%,,,170933,46.1941129415834%,,,,,,
1298,IA,Iowa,02,n/a,,,Scattered,Scattered,,R,107,0.708890950046376%,,,,,,,,,,
1299,IA,Iowa,02,n/a,,,,,Party Votes:,R,15094,,,,,,,,,,,
1300,IA,Iowa,02,n/a,,,Scattered,Scattered,,W,,,,,528,0.142690361914645%,,,,,,
1301,IA,Iowa,02,n/a,,,,,District Votes:,,39070,,,,370032,,,,,,,
1302,IA,Iowa,02,n/a,,,,,,,,,,,,,,,,,,
1303,IA,Iowa,03,H4IA03115,(I),David,Young,"Young, David",,R,17977,84.7771751945296%,,,208598,53.4473349099509%,,,,,W,
1304,IA,Iowa,03,H4IA03123,,Joe,Grandanette,"Grandanette, Joe",,R,3143,14.8219759490686%,,,,,,,,,,
1305,IA,Iowa,03,n/a,,,Scattered,Scattered,,W(R),85,0.400848856401792%,,,,,,,,,,
1306,IA,Iowa,03,n/a,,,,,Party Votes:,R,21205,,,,,,,,,,,
1307,IA,Iowa,03,H4IA04113,,Jim,Mowrer,"Mowrer, Jim",,D,13024,49.5491725318623%,,,155002,39.7148764883278%,,,,,,
1308,IA,Iowa,03,H6IA03243,,Mike,Sherzan,"Sherzan, Mike",,D,9573,36.4200114133536%,,,,,,,,,,
1309,IA,Iowa,03,H6IA03235,,Desmund,Adams,"Adams, Desmund",,D,3650,13.8862469088834%,,,,,,,,,,
1310,IA,Iowa,03,n/a,,,Scattered,Scattered,,W(D),38,0.144569145900704%,,,,,,,,,,
1311,IA,Iowa,03,n/a,,,,,Party Votes:,D,26285,,,,,,,,,,,
1312,IA,Iowa,03,H4IA03149,,Bryan Jack,Holder,"Holder, Bryan Jack",,LIB,,,,,15372,3.93864002644208%,,,,,,
1313,IA,Iowa,03,H6IA03250,,Claudia,Addy,"Addy, Claudia",,NNE,,,,,6348,1.62649537391714%,,,,,,
1314,IA,Iowa,03,H4IA03123,,Joe,Grandanette,"Grandanette, Joe",,NNE,,,,,4518,1.15760965648356%,,,,,,
1315,IA,Iowa,03,H4IA01069,,Pat,Murphy,"Murphy, Pat",,D,,,,,,0%,,,,,,
1316,IA,Iowa,03,n/a,,,Scattered,Scattered,,W,,,,,449,0.115043544878512%,,,,,,
1317,IA,Iowa,03,n/a,,,,,District Votes:,,47490,,,,390287,,,,,,,
1318,IA,Iowa,04,H2IA05072,(I),Steve,King,"King, Steve",,R,29098,64.6349319176348%,,,226719,61.2325426255675%,,,,,W,
1319,IA,Iowa,04,H6IA04142,,Rick,Bertrand,"Bertrand, Rick",,R,15872,35.2562251493814%,,,,,,,,,,
1320,IA,Iowa,04,n/a,,,Scattered,Scattered,,W(R),49,0.108842932983851%,,,,,,,,,,
1321,IA,Iowa,04,n/a,,,,,Party Votes:,R,45019,,,,,,,,,,,
1322,IA,Iowa,04,H6IA04134,,Kim,Weaver,"Weaver, Kim",,D,12738,99.515625%,,,142993,38.6197229506913%,,,,,,
1323,IA,Iowa,04,n/a,,,Scattered,Scattered,,W(D),62,0.484375%,,,,,,,,,,
1324,IA,Iowa,04,n/a,,,,,Party Votes:,D,12800,,,,,,,,,,,
1325,IA,Iowa,04,n/a,,,Scattered,Scattered,,W,,,,,547,0.147734423741219%,,,,,,
1326,IA,Iowa,04,n/a,,,,,District Votes:,,57819,,,,370259,,,,,,,
1327,IA,Iowa,04,n/a,,,Scattered,Scattered,,W(D),,,,,,,,,,,,
1328,IA,Iowa,04,n/a,,,,,,,,,,,,,,,,,,
1329,IA,Iowa,04,n/a,,,Scattered,Scattered,,W(R),,,,,,,,,,,,
1330,IA,Iowa,H,n/a,,,,,Total State Votes:,,189038,,,,1515555,,,,,,,
1331,,,,n/a,,,,,,,,,,,,,,,,,,
1332,KS,Kansas,,n/a,,,,,,,,,,,,,,,,,,
1333,KS,Kansas,,n/a,,,,,,,,,,,,,,,,,,
1334,KS,Kansas,01,H6KS01179 ,,Roger,Marshall,"Marshall, Roger",,Rÿ,59889,56.5598851595112%,,,169992,65.8957789829089%,,,,,W,
1335,KS,Kansas,01,H6KS01146,(I),Tim,Huelskamp,"Huelskamp, Tim",,R/W,45997,43.4401148404888%,,,874,,,,,,,
1336,KS,Kansas,01,n/a,,,,,Party Votes:,R,105886,,,,,,,,,,,
1337,KS,Kansas,01,H4KS01059,,Alan,LaPolice,"LaPolice, Alan",,IND,,,,,67739,26.2583778796842%,,,,,,
1338,KS,Kansas,01,H6KS01187,,Kerry,Burt,"Burt, Kerry",,LIB,*,,,,19366,7.50704536556435%,,,,,,"* The Libertarian Party nominated by convention on April 30, 2016.  Convention nominees are noted with an asterisk."
1339,KS,Kansas,01,n/a,,,,,District Votes:,,105886,,,,257971,,,,,,,
1340,KS,Kansas,01,n/a,,,,,,,,,,,,,,,,,,
1341,KS,Kansas,02,H8KS02090 ,(I),Lynn,Jenkins,"Jenkins, Lynn",,Rÿ,54958,100%,,,181228,60.9372530690885%,,,,,W,
1342,KS,Kansas,02,n/a,,,,,Party Votes:,Rÿ,54958,,,,,,,,,,,
1343,KS,Kansas,02,H6KS02250 ,,Britani,Potter,"Potter, Britani",,Dÿ,24383,100%,,,96840,32.562096294229%,,,,,,
1344,KS,Kansas,02,n/a,,,,,Party Votes:,Dÿ,24383,,,,,,,,,,,
1345,KS,Kansas,02,H6KS02268,,James Houston,Bales,"Bales, James Houston",,LIB,*,,,,19333,6.50065063668246%,,,,,,"* The Libertarian Party nominated by convention on April 30, 2016.  Convention nominees are noted with an asterisk."
1346,KS,Kansas,02,n/a,,,,,District Votes:,,79341,,,,297401,,,,,,,
1347,KS,Kansas,02,n/a,,,,,,,,,,,,,,,,,,
1348,KS,Kansas,03,H0KS03137 ,(I),Kevin,Yoder,"Yoder, Kevin",,Rÿ,37681,63.603065289312%,,,176022,51.301466280788%,,,,,W,
1349,KS,Kansas,03,H6KS03233,,Greg,Goode,"Goode, Greg",,Rÿ,21563,36.396934710688%,,,,,,,,,,
1350,KS,Kansas,03,n/a,,,,,Party Votes:,Rÿ,59244,,,,,,,,,,,
1351,KS,Kansas,03,H6KS03241,,Jay,Sidie,"Sidie, Jay",,Dÿ,13879,41.5302672132619%,,,139300,40.5988697601082%,,,,,,
1352,KS,Kansas,03,H6KS03217 ,,NathanielÿW.,McLaughlin,"McLaughlin, NathanielÿW.",,Dÿ,12105,36.2219096920913%,,,,,,,,,,
1353,KS,Kansas,03,H4KS03170,,Reggie,Marselus,"Marselus, Reggie",,Dÿ,7435,22.2478230946468%,,,,,,,,,,
1354,KS,Kansas,03,n/a,,,,,Party Votes:,Dÿ,33419,,,,,,,,,,,
1355,KS,Kansas,03,H6KS03225,,Steven A.,Hohe,"Hohe, Steven A.",,LIB,*,,,,27791,8.09966395910385%,,,,,,"* The Libertarian Party nominated by convention on April 30, 2016.  Convention nominees are noted with an asterisk."
1356,KS,Kansas,03,n/a,,,,,,,,,,,,,,,,,,
1357,KS,Kansas,03,n/a,,,,,District Votes:,,92663,,,,343113,,,,,,,
1358,KS,Kansas,03,n/a,,,,,,,,,,,,,,,,,,
1359,KS,Kansas,04,H0KS04051,(I),Michael,Pompeo,"Pompeo, Michael",,Rÿ,56808,100%,,,166998,60.6711692237267%,,,,,W,
1360,KS,Kansas,04,n/a,,,,,Party Votes:,Rÿ,56808,,,,,,,,,,,
1361,KS,Kansas,04,H6KS04165,,Daniel B.,Giroux,"Giroux, Daniel B.",,D,9489,51.5006784260516%,,,81495,29.6075218618643%,,,,,,
1362,KS,Kansas,04,H0KS04101,,Robert Leon,Tillman,"Tillman, Robert Leon",,D,8936,48.4993215739484%,,,,,,,,,,
1363,KS,Kansas,04,n/a,,,,,Party Votes:,D,18425,,,,,,,,,,,
1364,KS,Kansas,04,H6KS04173,,Miranda,Allen,"Allen, Miranda",,IND,,,,,19021,6.91041994397841%,,,,,,
1365,KS,Kansas,04,H6KS04181,,Gorden J.,Bakken,"Bakken, Gorden J.",,LIB,*,,,,7737,2.81088897043063%,,,,,,"* The Libertarian Party nominated by convention on April 30, 2016.  Convention nominees are noted with an asterisk."
1366,KS,Kansas,04,n/a,,,,,District Votes:,,75233,,,,275251,,,,,,,
1367,KS,Kansas,04,n/a,,,,,,,,,,,,,,,,,,
1368,KS,Kansas,H,n/a,,,,,Total State Votes:,,353123,,,,1173736,,,,,,,
1369,,,,n/a,,,,,,,,,,,,,,,,,,
1370,KY,Kentucky,,n/a,,,,,,,,,,,,,,,,,,
1371,KY,Kentucky,,n/a,,,,,,,,,,,,,,,,,,
1372,KY,Kentucky,01 - FULL TERM,n/a,,,,,,,,,,,,,,,,,,
1373,KY,Kentucky,01 - FULL TERM,H6KY01110,,James R.,Comer,"Comer, James R.",,R,24342,60.5929355537301%,,,216959,72.5612957816195%,,,,,W,
1374,KY,Kentucky,01 - FULL TERM,H6KY01128,,Mike,Pape,"Pape, Mike",,R,9357,23.2917631244866%,,,,,,,,,,
1375,KY,Kentucky,01 - FULL TERM,H6KY01102,,Jason,Batts,"Batts, Jason",,R,5578,13.884947601623%,,,,,,,,,,
1376,KY,Kentucky,01 - FULL TERM,H6KY01144,,"Miles A., Jr.",Caughey,"Caughey, Miles A., Jr.",,R,896,2.23035372016031%,,,,,,,,,,
1377,KY,Kentucky,01 - FULL TERM,n/a,,,,,Party Votes:,R,40173,,,,,,,,,,,
1378,KY,Kentucky,01 - FULL TERM,H4KY01073,,Samuel L.,Gaskins,"Gaskins, Samuel L.",,D,Unopposed,,,,81710,27.3276678004421%,,,,,,
1379,KY,Kentucky,01 - FULL TERM,H6KY01151,,Terry,McIntosh,"McIntosh, Terry",,W,,,,,332,0.111036417938402%,,,,,,
1380,KY,Kentucky,01 - FULL TERM,n/a,,,,,District Votes:,,40173,,,,299001,,,,,,,
1381,KY,Kentucky,01 - FULL TERM,n/a,,,,,,,,,,,,,,,,,,
1382,KY,Kentucky,01 - UNEXPIRED TERM,n/a,,,,,,,,,,,,,,,,,,
1383,KY,Kentucky,01 - UNEXPIRED TERM,H6KY01110,,James R.,Comer,"Comer, James R.",,R,*,,,,209810,72.193184985359%,,,,,W,*  James Comer and Samuel Gaskins were nominated for the special election in accordance with party rules.
1384,KY,Kentucky,1 - UNEXPIRED TERM,H4KY01073,,Samuel L.,Gaskins,"Gaskins, Samuel L.",,D,*,,,,80813,27.806815014641%,,,,,,*  James Comer and Samuel Gaskins were nominated for the special election in accordance with party rules.
1385,KY,Kentucky,1 - UNEXPIRED TERM,n/a,,,,,District Votes:,,,,,,290623,,,,,,,
1386,KY,Kentucky,1 - UNEXPIRED TERM,n/a,,,,,,,,,,,,,,,,,,
1387,KY,Kentucky,02,H8KY02031,(I),S. Brett,Guthrie,"Guthrie, S. Brett",,R,Unopposed,,,,251825,100%,,,,,W,
1388,KY,Kentucky,02,n/a,,,,,District Votes:,,,,,,251825,,,,,,,
1389,KY,Kentucky,02,n/a,,,,,,,,,,,,,,,,,,
1390,KY,Kentucky,03,H6KY03124,(I),John A.,Yarmuth,"Yarmuth, John A.",,D,Unopposed,,,,212401,63.4991958002236%,,,,,W,
1391,KY,Kentucky,03,H6KY03173,,Harold,Bratcher,"Bratcher, Harold",,R,9578,44.5281264528126%,,,122093,36.5008041997764%,,,,,,
1392,KY,Kentucky,03,H6KY03181,,Everett,Corley,"Corley, Everett",,R,7857,36.5271966527197%,,,,,,,,,,
1393,KY,Kentucky,03,H2KY03164,,"Robert L., Jr.",DeVore,"DeVore, Robert L., Jr.",,R,4075,18.9446768944677%,,,,,,,,,,
1394,KY,Kentucky,03,n/a,,,,,Party Votes:,R,21510,,,,,,,,,,,
1395,KY,Kentucky,03,n/a,,,,,District Votes:,,21510,,,,334494,,,,,,,
1396,KY,Kentucky,03,n/a,,,,,,,,,,,,,,,,,,
1397,KY,Kentucky,04,H2KY04121,(I),Thomas,Massie,"Massie, Thomas",,R,Unopposed,,,,233922,71.3205096543461%,,,,,W,
1398,KY,Kentucky,04,H6KY04106 ,,Calvin,Sidle,"Sidle, Calvin",,D,Unopposed,,,,94065,28.6794903456539%,,,,,,
1399,KY,Kentucky,04,n/a,,,,,District Votes:,,,,,,327987,,,,,,,
1400,KY,Kentucky,04,n/a,,,,,,,,,,,,,,,,,,
1401,KY,Kentucky,05,H0KY05015,(I),"Harold ""Hal""",Rogers,"Rogers, Harold ""Hal""",,R,35984,82.4319061691064%,,,221242,100%,,,,,W,
1402,KY,Kentucky,05,H6KY05137,,"John, Jr.",Burk,"Burk, John, Jr.",,R,7669,17.5680938308936%,,,,,,,,,,
1403,KY,Kentucky,05,n/a,,,,,Party Votes:,R,43653,,,,,,,,,,,
1404,KY,Kentucky,05,n/a,,,,,District Votes:,,43653,,,,221242,,,,,,,
1405,KY,Kentucky,05,n/a,,,,,,,,,,,,,,,,,,
1406,KY,Kentucky,06,H0KY06104,(I),Andy,Barr,"Barr, Andy",,R,25212,84.5472837022133%,,,202099,61.089028404574%,,,,,W,
