FEC ID,STATE,DISTRICT,FIRST NAME,LAST NAME,"LAST NAME,  FIRST",TOTAL VOTES,PARTY,PRIMARY RESULTS,PRIMARY %,RUNOFF RESULTS,RUNOFF %,GENERAL RESULTS,GENERAL %,GENERAL RUNOFF RESULTS,GENERAL RUNOFF %,INCUMBENT INDICATOR,NOTES (See Endnotes Page)
H2TX31101,TX,31,John S.,Petersen,"Petersen, John S.",,GRN,*,,,,1992,1.23355874266181%,,,,
H2TX00080,TX,31,R. C. ,Crawford,"Crawford, R. C. ",,I,,,,,1716,1.06264397711228%,,,,
,TX,31,,,   ,Total District Votes:,,46905,,23136,,161484,,,,,
H2TX03126,TX,32,Pete,Sessions,"Sessions, Pete",,R,19973,93.4890469949448%,,,100226,67.7651417830726%,,,,
H0TX24035,TX,32,Danny,Davis,"Davis, Danny",,R,1391,6.51095300505523%,,,,,,,,
,TX,32,,,   ,Total Party Votes:,R,21364,,,,,,,,,
H2TX32018,TX,32,Pauline K.,Dixon,"Dixon, Pauline K.",,D,9384,72.4297622723063%,,,44886,30.3484739895336%,,,,
H2TX32026,TX,32,Walter W.,Hofheinz,"Hofheinz, Walter W.",,D,3572,27.5702377276937%,,,,,,,,
,TX,32,,,   ,Total Party Votes:,D,12956,,,,,,,,,
H2TX32059,TX,32,Steve,Martin,"Martin, Steve",,LBT,,,,,1582,1.06962718556882%,,,,19
H2TX32042,TX,32,Chris,Bruno,"Bruno, Chris",,LBT,*,,,,,,,,,
H2TX32034,TX,32,Carla,Hubbell,"Hubbell, Carla",,GRN,*,,,,1208,0.816757041824992%,,,,
,TX,32,,,   ,Total District Votes:,,34320,,,,147902,,,,,
,TX, ,,,   ,Total State Votes:,,1299985,,60023,,4295210,,,,,17
,UT,,,,   ,,,,,,,,,,,,
H2UT01094,UT,01,Rob,Bishop,"Bishop, Rob",,R,25280,59.8527357530128%,,,109265,60.9017234075759%,,,,
H2UT01110,UT,01,Kevin S.,Garn,"Garn, Kevin S.",,R,16957,40.1472642469872%,,,,,,,,
H6UT02242,UT,01,Daniel Paul,Barker,"Barker, Daniel Paul",,R,,,,,,,,,,
H2UT01078,UT,01,Robert C. (Bob),Gross,"Gross, Robert C. (Bob)",,R,,,,,,,,,,
H2UT01144,UT,01,Mark D.,Jacobs,"Jacobs, Mark D.",,R,,,,,,,,,,
H2UT01151,UT,01,G. Michael,Lee,"Lee, G. Michael",,R,,,,,,,,,,
H2UT05012,UT,01,Vickie,McCall,"McCall, Vickie",,R,,,,,,,,,,
H2UT01086,UT,01,Kevin C.,Probasco,"Probasco, Kevin C.",,R,,,,,,,,,,
H2UT01169,UT,01,Cathy Hammon,Sundwall,"Sundwall, Cathy Hammon",,R,,,,,,,,,,
H2UT01177,UT,01,Scott,Wyatt,"Wyatt, Scott",,R,,,,,,,,,,
,UT,01,,,   ,Total Party Votes:,R,42237,,,,,,,,,
H2UT01136,UT,01,Dave,Thomas,"Thomas, Dave",,D,7294,52.2530267211118%,,,66104,36.8448041379618%,,,,
H0UT03110,UT,01,Donald,Dunn,"Dunn, Donald",,D,6665,47.7469732788882%,,,,,,,,
H2UT01102,UT,01,Cole,Capener,"Capener, Cole",,D,,,,,,,,,,
H2UT01128,UT,01,Cody Robert,Judy,"Judy, Cody Robert",,D,,,,,,,,,,
H6UT01079,UT,01,Gregory J.,Sanders,"Sanders, Gregory J.",,D,,,,,,,,,,
,UT,01,,,   ,Total Party Votes:,D,13959,,,,,,,,,
H2UT01060,UT,01,Craig,Axford,"Axford, Craig",,GRN,*,,,,4027,2.24455443337124%,,,,
H2UT01128,UT,01,Cody  ,Judy,"Judy, Cody  ",,W ,,,,,8,0.00445901054555994%,,,,
,UT,01,Charles,Johnston,"Johnston, Charles",,W ,,,,,7,0.00390163422736495%,,,,
,UT,01,Susan ,Howard,"Howard, Susan ",,W ,,,,,1,0.000557376318194993%,,,,
,UT,01,,,   ,Total District Votes:,,56196,,,,179412,,,,,
H0UT02096,UT,02,Jim,Matheson,"Matheson, Jim",,D,*,,,,110764,49.4265901525226%,,,(I),
H2UT02167,UT,02,John,Swallow,"Swallow, John",,R,22689,52.2860303267733%,,,109123,48.6943212344599%,,,,
H2UT02191,UT,02,Tim,Bridgewater,"Bridgewater, Tim",,R,20705,47.7139696732267%,,,,,,,,
H4UT02106,UT,02,Merrill,Cook,"Cook, Merrill",,R,,,,,,,,,,
H2UT02209,UT,02,Mark,Crockett,"Crockett, Mark",,R,,,,,,,,,,
H2UT02217,UT,02,Steve,Harmsen,"Harmsen, Steve",,R,,,,,,,,,,
H2UT02225,UT,02,Dan E.,Howard,"Howard, Dan E.",,R,,,,,,,,,,
H2UT02183,UT,02,Jay T.,Jorgensen,"Jorgensen, Jay T.",,R,,,,,,,,,,
H2UT02233,UT,02,David R.,Smith,"Smith, David R.",,R,,,,,,,,,,
H8UT02099,UT,02,Richard,Snelgrove,"Snelgrove, Richard",,R,,,,,,,,,,
H2UT02175,UT,02,Gary R.,Stephens,"Stephens, Gary R.",,R,,,,,,,,,,
H2UT02241,UT,02,Carrie Lynn,Towner,"Towner, Carrie Lynn",,R,,,,,,,,,,
H2UT02159,UT,02,Winston A.,Wilkinson,"Wilkinson, Winston A.",,R,,,,,,,,, ,
,UT,02,,,   ,Total Party Votes:,R,43394,,,,,,,,,
H2UT02258,UT,02,Patrick,Diehl,"Diehl, Patrick",,GRN,*,,,,2589,1.15529812849735%,,,,
H2UT02266,UT,02,Ron,Copier,"Copier, Ron",,LBT,*,,,,1622,0.723790484520165%,,,,
,UT,02,,,   ,Total District Votes:,,43394,,,,224098,,,,,
H6UT03042,UT,03,Chris,Cannon,"Cannon, Chris",,R,*,,,,103598,67.4277383284627%,,,(I),
H4UT03062,UT,03,Tom,Draschil,"Draschil, Tom",,R,,,,,,,,,,
H2UT03207,UT,03,Matt,Throckmorton,"Throckmorton, Matt",,R,,,,,,,,,,
H2UT03165,UT,03,Nancy Jane,Woodside,"Woodside, Nancy Jane",,D,*,,,,44533,28.9847243284758%,,, ,
H2UT03173,UT,03,Sitouni (Stoney) Teiko,Fonua,"Fonua, Sitouni (Stoney) Teiko",,D,,,,,,,,,,
H2UT03181,UT,03,John,Maurin,"Maurin, John",,D,,,,,,,,,,
H2UT03199,UT,03,Danny,Quintana,"Quintana, Danny",,D,,,,,,,,,,
H8UT03071,UT,03,Kitty K.,Burton,"Burton, Kitty K.",,LBT,*,,,,5511,3.5868864836016%,,,,
,UT,03,John William ,Maurin,"Maurin, John William ",,W,,,,,1,0.00065085945991682%,,,,
,UT,03,,,   ,Total District Votes:,,,,,,153643,,,,,
,UT, ,,,   ,Total State Votes:,,99590,,,,557153,,,,,20
,VT,,,,   ,,, ,,,,,,,,,
H8VT01016,VT,00,Bernie ,Sanders,"Sanders, Bernie ",,I,,,,,144880,64.2551757171495%,,,,
H2VT00078,VT,00,"William ""Bill""",Meub,"Meub, William ""Bill""",,R,14105,57.6490783504312%,,,72813,32.2930156646384%,,,,
H2VT00086,VT,00,Greg,Parke,"Parke, Greg",,R,5467,22.3443822291249%,,,,,,,,
H0VT00072,VT,00,Karen A.,Kerin,"Kerin, Karen A.",,R,4643,18.9765807005354%,,,,,,,,
,VT,00,,Scattered,Scattered ,,W(R),252,1.02995871990845%,,,,,,,,
,VT,00,,,   ,Total Party Votes:,R,24467,,,,,,,,,
H2VT00094,VT,00,Jane,Newton,"Newton, Jane",,PRO AND LU/PRO,957,68.8489208633094%,,,3185,1.41256719118665%,,,,21
,VT,00,,Scattered,Scattered ,,W(PRO),433,31.1510791366906%,,,,,,,,
,VT,00,,,   ,Total Party Votes:,PRO,1390,,,,,,,,,
H2VT00102,VT,00,Fawn,Skinner,"Skinner, Fawn",,VG,,,,,2344,1.03957849172417%,,,,
H0VT00080,VT,00,Daniel H. ,Krymkowski,"Krymkowski, Daniel H. ",,LBT,,,,,2033,0.901648068974082%,,,,
,VT,00,,Scattered,Scattered ,,W,,,,,221,0.0980148663272366%,,,,
H8VT01016,VT,00,Bernie ,Sanders,"Sanders, Bernie ",,W(D),2583,65.1450189155107%,,,,,,,,
,VT,00,,Scattered,Scattered ,,W(D),1382,34.8549810844893%,,,,,,,,
,VT,00,,,   ,Total Party Votes:,D,3965,,,,,,,,,
,VT, ,,,   ,Total State Votes:,,29822,,,,225476,,,,,
,VA,,,,   ,,,,,,,,,,,,
S8VA00107,VA,S,John W.,Warner,"Warner, John W.",,R,Unopposed,,,,1229894,82.5752540247156%,,,(I),
S0VA00013,VA,S,Nancy B.,Spannaus,"Spannaus, Nancy B.",,I,,,,,145102,9.74216843849493%,,,,
S2VA00100,VA,S,Jacob G.,"Hornberger, Jr.","Hornberger, Jacob G., Jr.",,I,,,,,106055,7.12054743383675%,,,,
,VA,S,,Scattered,Scattered ,,W,,,,,8371,0.562030102952689%,,,,
,VA,S,,,   ,Total State Votes:,,,,,,1489422,,,,,
H0VA01052,VA,01,Jo Ann S.,Davis,"Davis, Jo Ann S.",,R,Unopposed,,,,113168,95.9075230726205%,,,(I),
,VA,01,,Scattered,Scattered ,,W,,,,,4829,4.09247692737951%,,,,
,VA,01,,,   ,Total District Votes:,,,,,,117997,,,,,
H0VA02035,VA,02,Ed L.,Schrock,"Schrock, Ed L.",,R,Unopposed,,,,103807,83.1480383832882%,,,(I),
H2VA04078,VA,02,D. C.,Amarasinghe,"Amarasinghe, D. C.",,GRN,,,,,20589,16.4915175496211%,,,,
,VA,02,,Scattered,Scattered ,,W,,,,,450,0.360444067090656%,,,,
,VA,02,,,   ,Total District Votes:,,,,,,124846,,,,,
H6VA01117,VA,03,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",,D,Unopposed,,,,87521,96.0998320028988%,,,(I),
,VA,03,,Scattered,Scattered ,,W,,,,,3552,3.90016799710123%,,,,
,VA,03,,,   ,Total District Votes:,,,,,,91073,,,,,
H2VA04052,VA,04,J. Randy,Forbes,"Forbes, J. Randy",,R,Unopposed,,,,108733,97.9214884592178%,,,(I),
,VA,04,,Scattered,Scattered ,,W,,,,,2308,2.07851154078223%,,,,
H2VA04060,VA,04,L. Louise,Lucas,"Lucas, L. Louise",,D,Unopposed,,,,,,,,,22
,VA,04,,,   ,Total District Votes:,,,,,,111041,,,,,
H6VA05068,VA,05,Virgil H.,"Goode, Jr.","Goode, Virgil H., Jr.",,R,Unopposed,,,,95360,63.4747359102195%,,,(I),
H2VA05034,VA,05,Meredith M. ,Richards ,"Richards, Meredith M. ",,D,*,,,,54805,36.4800010650123%,,,,
,VA,05,George D.,"Shropshire, III","Shropshire, George D., III",,D,,,,,,,,,,
,VA,05,,Scattered,Scattered ,,W,,,,,68,0.0452630247681934%,,,,
,VA,05,,,   ,Total District Votes:,,,,,,150233,,,,,
H2VA06115,VA,06,"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",,R,Unopposed,,,,105530,97.0551447595924%,,,(I),
,VA,06,,Scattered,Scattered ,,W,,,,,3202,2.94485524040761%,,,,
,VA,06,,,   ,Total District Votes:,,,,,,108732,,,,,
H0VA07042,VA,07,Eric I.,Cantor,"Cantor, Eric I.",,R,Unopposed,,,,113658,69.4455137017689%,,,(I),
H2VA07105,VA,07,"Ben L. ""Cooter""",Jones,"Jones, Ben L. ""Cooter""",,D,*,,,,49854,30.4610026578682%,,,,
,VA,07,,Scattered,Scattered ,,W,,,,,153,0.0934836403629365%,,,,
,VA,07,,,   ,Total District Votes:,,,,,,163665,,,,,
H0VA08040,VA,08,James P.,"Moran, Jr.","Moran, James P., Jr.",,D,*,,,,102759,59.813502988958%,,,(I),
H2VA08087,VA,08,Peter David,Ford,"Ford, Peter David",,D,,,,,,,,,,
H2VA08095,VA,08,Scott C.,Tate,"Tate, Scott C.",,R,*,,,,64121,37.3232673065617%,,,,
H0VA08073,VA,08,Ronald V.,Crickenberger,"Crickenberger, Ronald V.",,I,,,,,4558,2.65310042549724%,,,,
,VA,08,,Scattered,Scattered ,,W,,,,,361,0.210129278982998%,,,,
,VA,08,,,   ,Total District Votes:,,,,,,171799,,,,,
H2VA09010,VA,09,"Frederick C. ""Rick""",Boucher,"Boucher, Frederick C. ""Rick""",,D,*,,,,100075,65.759644638363%,,,(I),
H2VA09069,VA,09,Jay K.,Katzen,"Katzen, Jay K.",,R,*,,,,52076,34.2193280458395%,,,,
,VA,09,,Scattered,Scattered ,,W,,,,,32,0.0210273157974281%,,,,
,VA,09,,,   ,Total District Votes:,,,,,,152183,,,,,
H6VA10050,VA,10,Frank R.,Wolf,"Wolf, Frank R.",,R,Unopposed,,,,115917,71.7241592673947%,,,(I),
H2VA10091,VA,10,John B.,"Stevens, Jr.","Stevens, John B., Jr.",,D,**,,,,45464,28.1310521919376%,,,,
,VA,10,,Scattered,Scattered ,,W,,,,,234,0.144788540667636%,,,,
,VA,10,,,   ,Total District Votes:,,,,,,161615,,,,,
H4VA11020,VA,11,Thomas M.,"Davis, III","Davis, Thomas M., III",,R,Unopposed,,,,135379,82.9030361670076%,,,(I),
H2VA11131,VA,11,Frank W. ,Creel,"Creel, Frank W. ",,CON,,,,,26892,16.4680522725324%,,,,
,VA,11,,Scattered,Scattered ,,W,,,,,1027,0.628911560460018%,,,,
,VA,11,,,   ,Total District Votes:,,,,,,163298,,,,,
,VA,,,,   ,Total State Votes:,,,,,,1516482,,,,,23
,VI,,,,   ,,,,,,,,,,,,
H4VI00054,VI,00,Donna M.,Christensen,"Christensen, Donna M.",,D,Unopposed,,,,20414,67.6744571523289%,,,(I),24
H2VI00058,VI,00,Virdin C.,Brown,"Brown, Virdin C.",,ICM,Unopposed,,,,4456,14.7720868556274%,,,,24
H2VI00041,VI,00,Lilliana Belardo,de O'Neal,"de O'Neal, Lilliana Belardo",,R,Unopposed,,,,4286,14.2085198077242%,,,,24
H2VI00066,VI,00,Garry A.,Sprauve,"Sprauve, Garry A.",,I,,,,,996,3.30183988065639%,,,,
,VI,00,Victor ,Frazer,"Frazer, Victor ",,W,,,,,1,0.00331510028178352%,,,,
H2VI00033,VI,00,Victor O. ,Frazer,"Frazer, Victor O. ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Amos ,Carty,"Carty, Amos ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Alvis ,Christian,"Christian, Alvis ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Kim ,Ballentine,"Ballentine, Kim ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Sandra M. ,Benjamin,"Benjamin, Sandra M. ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Amalie,Parrot,"Parrot, Amalie",,W,,,,,1,0.00331510028178352%,,,,
 ,VI,00,Mr. Otis,Alexander,"Alexander, Mr. Otis",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Alicia,Hansen,"Hansen, Alicia",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Alicia Chucky ,Hansen,"Hansen, Alicia Chucky ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Marise ,James,"James, Marise ",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,Wayne,James,"James, Wayne",,W,,,,,1,0.00331510028178352%,,,,
,VI,00,,#4,#4,,W,,,,,1,0.00331510028178352%,,,,
,VI,,,,   ,Total Votes:,,,,,,30165,,,,,25
,WA,,,,   ,,,,,,,,,,,,
H2WA04090,WA,01,Jay ,Inslee,"Inslee, Jay ",,D,65368,92.5119234633946%,,,114087,55.64296653238%,,,(I),
H2WA01138,WA,01 ,Mike The,Mover,"Mover, Mike The",,D,5291,7.48807653660539%,,,,,,,,
,WA,01,,,   ,Total Party Votes:,D,70659,,,,,,,,,
H2WA01120,WA,01,Joe ,Marine,"Marine, Joe ",,R,42473,100%,,,84696,41.3082708233756%,,,,
,WA,01,,,   ,Total Party Votes:,R,42473,,,,,,,,,
H2WA01146,WA,01,Mark B.,Wilson,"Wilson, Mark B.",,LBT,3025,100%,,,6251,3.04876264424437%,,,,
,WA,01,,,   ,Total Party Votes:,LBT,3025,,,,,,,,,
,WA,01,,,   ,Total District Votes:,,116157,,,,205034,,,,,
H0WA02080,WA,02,Rick ,Larsen,"Larsen, Rick ",,D ,59238,100%,,,101219,50.0712342320059%,,,(I),
,WA,02,,,   ,Total Party Votes:,D,59238,,,,,,,,,
H2WA02128,WA,02,Norma ,Smith,"Smith, Norma ",,R,26365,46.1944142691944%,,,92528,45.7719515211477%,,,,
H2WA02136,WA,02,Herb ,Meyer,"Meyer, Herb ",,R,22168,38.8408031678172%,,,,,,,,
H8WA02083,WA,02,Warren E.,Hanson,"Hanson, Warren E.",,R,8541,14.9647825629884%,,,,,,,,
,WA,02,,,   ,Total Party Votes:,R,57074,,,,,,,,,
H2WA02151,WA,02,Bruce ,Guthrie,"Guthrie, Bruce ",,LBT,2854,100%,,,4326,2.13999505317833%,,,,
,WA,02,,,   ,Total Party Votes:,LBT,2854,,,,,,,,,
H2WA02144,WA,02,Bernard Patrick (Bern),Haggerty,"Haggerty, Bernard Patrick (Bern)",,GRN,3233,100%,,,4077,2.01681919366807%,,,,
,WA,02,,,   ,Total Party Votes:,GRN,3233,,,,,,,,,
,WA,02,,,   ,Total District Votes:,,122399,,,,202150,,,,,
H6WA03135,WA,03,Brian ,Baird,"Baird, Brian ",,D,77540,100%,,,119264,61.6896585613126%,,,(I),
,WA,03,,,   ,Total Party Votes:,D,77540,,,,,,,,,
H2WA03068,WA,03,Joseph,Zarelli,"Zarelli, Joseph",,R,58939,100%,,,74065,38.3103414386874%,,,,
,WA,03,,,   ,Total Party Votes:,R,58939,,,,,,,,,
,WA,03,,,   ,Total District Votes:,,136479,,,,193329,,,,,
H2WA04041,WA,04,Doc,Hastings,"Hastings, Doc ",,R,75745,92.0967839990273%,,,108257,66.8959210030341%,,,(I),
H8WA04048,WA,04,Gordon Allen ,Pross,"Pross, Gordon Allen ",,R,6500,7.9032160009727%,,,,,,,,
,WA,04,,,   ,Total Party Votes:,R,82245,,,,,,,,,
H2WA04116,WA,04,Craig ,Mason,"Mason, Craig ",,D,18726,71.8352002455117%,,,53572,33.1040789969659%,,,,
H2WA04108,WA,04,Thor ,Amundson,"Amundson, Thor ",,D,7342,28.1647997544883%,,,,,,,,
,WA,04,,,   ,Total Party Votes:,D,26068,,,,,,,,,
,WA,04,,,   ,Total District Votes:,,108313,,,,161829,,,,,
H4WA05028,WA,05,George R.,"Nethercutt, Jr.","Nethercutt, George R., Jr.",,R,83972,100%,,,126757,62.6635093582227%,,,(I),
,WA,05,,,   ,Total Party Votes:,R,83972,,,,,,,,,
H2WA05063,WA,05,Bart,Haggin,"Haggin, Bart ",,D,38630,100%,,,65146,32.2055348473913%,,,,
,WA,05,,,   ,Total Party Votes:,D,38630,,,,,,,,,
H2WA05048,WA,05,Rob ,Chase,"Chase, Rob ",,LBT,7700,100%,,,10379,5.13095579438606%,,,,
,WA,05,,,   ,Total Party Votes:,LBT,7700,,,,,,,,,
,WA,05,,,   ,Total District Votes:,,130302,,,,202282,,,,,
H6WA06021,WA,06,Norm,Dicks,"Dicks, Norm ",,D,83455,89.5315031165181%,,,126116,64.1994665146301%,,,(I),
H2WA06103,WA,06,Douglas ,Milholland,"Milholland, Douglas ",,D,9758,10.4684968834819%,,,,,,,,
,WA,06,,,   ,Total Party Votes:,D,93213,,,,,,,,,
H2WA06095,WA,06,Bob ,Lawrence,"Lawrence, Bob ",,R,35639,100%,,,61584,31.349392193195%,,,,
,WA,06,,,   ,Total Party Votes:,R,35639,,,,,,,,,
H0WA06040,WA,06,John A.,Bennett,"Bennett, John A.",,LBT,3549,100%,,,8744,4.45114129217487%,,,,
,WA,06,,,   ,Total Party Votes:,LBT,3549,,,,,,,,,
,WA,06,,,   ,Total District Votes:,,132401,,,,196444,,,,,
H8WA07132,WA,07,Jim ,McDermott,"McDermott, Jim ",,D,84876,100%,,,156300,74.0747761880163%,,,(I),
,WA,07,,,   ,Total Party Votes:,D,84876,,,,,,,,,
H2WA07077,WA,07,Carol Thorne,Cassady,"Cassady, Carol Thorne",,R,20688,100%,,,46256,21.9219631948361%,,,,
,WA,07,,,   ,Total Party Votes:,R,20688,,,,,,,,,
H8WA07025,WA,07,Stan,Lippmann,"Lippmann, Stan",,LBT,2238,54.4260700389105%,,,8447,4.00326061714762%,,,,
H2WA07085,WA,07,Brien ,Bartles,"Bartles, Brien ",,LBT,1874,45.5739299610895%,,,,,,,,
,WA,07,,,   ,Total Party Votes:,LBT,4112,,,,,,,,,
,WA,07,,,   ,Total District Votes:,,109676,,,,211003,,,,,
H2WA08075,WA,08,Jennifer,Dunn,"Dunn, Jennifer",,R,68199,100%,,,121633,59.8190178769027%,,,(I),
,WA,08,,,   ,Total Party Votes:,R,68199,,,,,,,,,
H8WA08049,WA,08,Heidi,Behrens-Benedict,"Behrens-Benedict, Heidi",,D,35681,100%,,,75931,37.3428086655027%,,,,
,WA,08,,,   ,Total Party Votes:,D,35681,,,,,,,,,
H0WA08038,WA,08,Mark A.,Taff,"Taff, Mark A.",,LBT,2606,100%,,,5771,2.83817345759461%,,,,
,WA,08,,,   ,Total Party Votes:,LBT,2606,,,,,,,,,
,WA,08,,,   ,Total District Votes:,,106486,,,,203335,,,,,
H6WA09025,WA,09,Adam,Smith,"Smith, Adam",,D,57250,,,,95805,58.521165475536%,,,(I),
,WA,09,,,   ,Total Party Votes:,D,57250,,,,,,,,,
H2WA09081,WA,09,Sarah,Casada,"Casada, Sarah",,R,36368,,,,63146,38.5718648830249%,,,,
,WA,09,,,   ,Total Party Votes:,R,36368,,,,,,,,,
H2WA09099,WA,09,J.,Mills,"Mills, J.",,LBT,2555,,,,4759,2.90696964143913%,,,,
,WA,09,,,   ,Total Party Votes:,LBT,2555,,,,,,,,,
,WA,09,,,   ,Total District Votes:,,96173,,,,163710,,,,,
,WA,,,,   ,Total State Votes:,,1058386,,,,1739116,,,,,26
,WV,,,,   ,,,,,,,,,,,,
S4WV00027,WV,S,Jay,Rockefeller,"Rockefeller, Jay",,D,198327,89.871668222478%,,,275281,63.111354637847%,,,(I),
S6WV00048,WV,S,Bruce,Barilla,"Barilla, Bruce",,D,11178,5.06529876109082%,,,,,,,,
S2WV00047,WV,S,"William ""Bill""",Galloway,"Galloway, William ""Bill""",,D,11173,5.06303301643118%,,,,,,,,
,WV,S,,,   ,Total Party Votes:,D,220678,,,,,,,,,
S8WV00093,WV,S,Jay,Wolfe,"Wolfe, Jay",,R,46096,61.0437937838518%,,,160902,36.888645362153%,,,,
S2WV00054,WV,S,"Hiram C. ""Bucky""","Lewis, IV","Lewis, Hiram C. ""Bucky,"" IV",,R,29417,38.9562062161482%,,, ,,,,,
,WV,S,,,   ,Total Party Votes:,R,75513,,,,,,,,,
,WV,S,,,   ,Total State Votes:,,296191,,,,436183,,,,,
H2WV01029,WV,01,Alan B.,Mollohan,"Mollohan, Alan B.",,D,60443,100%,,,110941,99.7123879886034%,,,(I),
,WV,01,,,   ,Total Party Votes:,D,60443,,,,,,,,,
,WV,01,Louis (Lou),Davis,"Davis, Louis (Lou)",,W,,,,,320,0.287612011396626%,,,,
,WV,01,,,   ,Total District Votes:,,60443,,,,111261,,,,,
H0WV02096,WV,02,Shelley Moore,Capito,"Capito, Shelley Moore",,R,32655,100%,,,98276,60.0430118038075%,,,(I),
,WV,02,,,   ,Total Party Votes:,R,32655,,,,,,,,,
H0WV02096,WV,02,Jim,Humphreys,"Humphreys, Jim",,D,31597,51.3897698625681%,,,65400,39.9569881961925%,,,,
H2WV02118,WV,02,Margaret L.,Workman,"Workman, Margaret L.",,D,29888,48.6102301374319%,,,,,,,,
,WV,02,,,   ,Total Party Votes:,D,61485,,,,,,,,,
,WV,02,,,   ,Total District Votes:,,94140,,,,163676,,,,,
H6WV04057,WV,03,Nick Joe,"Rahall, II","Rahall, Nick Joe, II",,D,72655,86.736703873933%,,,87783,70.2196589127444%,,,(I),
H2WV03058,WV,03,Theodore W.,Hamb,"Hamb, Theodore W.",,D,11110,13.263296126067%,,,,,,,,
,WV,03,,,   ,Total Party Votes:,D,83765,,,,,,,,,
H2WV03066,WV,03,Paul E.,Chapman,"Chapman, Paul E.",,R,,,,,37229,29.7803410872556%,,,,
,WV,03,,,   ,Total District Votes:,,83765,,,,125012,,,,,
,WV, ,,,   ,Total State Votes:,,238348,,,,399949,,,,,
,WI,,,,   ,,,,,,,,,,,,
H8WI01024,WI,01,Paul,Ryan,"Ryan, Paul",,R,18791,99.9361803967452%,,,140176,67.1942784006749%,,,(I),
,WI,01,,Scattered,Scattered ,,W(R),12,0.0638196032547998%,,,,,,,,
,WI,01,,,   ,Total Party Votes:,R,18803,,,,,,,,,
H4WI01064,WI,01,Jeffrey C.,Thomas,"Thomas, Jeffrey C.",,D,31144,64.9618288765592%,,,63895,30.6284843226453%,,,,
H2WI01068,WI,01,Dale,Moore,"Moore, Dale",,D,16724,34.8838179466856%,,,,,,,,
,WI,01,,Scattered,Scattered ,,W(D),74,0.154353176755246%,,,,,,,,
,WI,01,,,   ,Total Party Votes:,D,47942,,,,,,,,,
H2WI01076,WI,01,George,Meyers,"Meyers, George",,LBT,331,99.1017964071856%,,,4406,2.11204479107246%,,,,
,WI,01,,Scattered,Scattered ,,W(LBT),3,0.898203592814371%,,,,,,,,
,WI,01,,,   ,Total Party Votes:,LBT,334,,,,,,,,,
,WI,01,,Scattered,Scattered ,,W,,,,,136,0.0651924856073207%,,,,
,WI,01,,,   ,Total District Votes:,,67079,,,,208613,,,,,
H8WI00018,WI,02,Tammy,Baldwin,"Baldwin, Tammy",,D,75458,99.5606338483461%,,,163313,66.0090537973404%,,,(I),
,WI,02,,Scattered,Scattered ,,W(D),333,0.43936615165389%,,, ,,,,,
,WI,02,,,   ,Total Party Votes:,D,75791,,,,,,,,,
H8WI02105,WI,02,Ron,Greer,"Greer, Ron",,R,13422,61.2038303693571%,,,83694,33.8280586880078%,,,,
H2WI02090,WI,02,Phil,Alfonsi,"Alfonsi, Phil",,R,8491,38.718650250798%,,,,,,,,
,WI,02,,Scattered,Scattered ,,W(R),17,0.0775193798449612%,,,,,,,,
,WI,02,,,   ,Total Party Votes:,R,21930,,,,,,,,,
,WI,02,,Scattered,Scattered ,,W,,,,,403,0.162887514651793%,,,,
,WI,02,,Scattered,Scattered ,,W(WG),2,100%,,,,,,,,
,WI,02,,,   ,Total Party Votes:,WG,2,,,,,,,,,
,WI,02,,,   ,Total District Votes:,,97723,,,,247410,,,,,
H6WI03099,WI,03,Ron,Kind,"Kind, Ron",,D,41406,99.7855163272683%,,,131038,62.8235553573911%,,,(I),
,WI,03,,Scattered,Scattered ,,W(D),89,0.214483672731654%,,,,,,,,
,WI,03,,,   ,Total Party Votes:,D,41495,,,,,,,,,
H2WI03072,WI,03,Bill,Arndt,"Arndt, Bill",,R,14371,99.9026763990268%,,,69955,33.5385293962537%,,,,
,WI,03,,Scattered,Scattered ,,W(R),14,0.097323600973236%,,,,,,,,
,WI,03,,,   ,Total Party Votes:,R,14385,,,,,,,,,
H2WI03064,WI,03,Jeff,Zastrow,"Zastrow, Jeff",,LBT,2103,99.2917847025496%,,,6674,3.1997161774083%,,,,
,WI,03,,Scattered,Scattered ,,W(LBT),15,0.708215297450425%,,,,,,,,
,WI,03,,,   ,Total Party Votes:,LBT,2118,,,,,,,,,
,WI,03,,Scattered,Scattered ,,W, ,,,,914,0.438199068946836%,,,,
,WI,03,,,   ,Total District Votes:,,57998,,,,208581,,,,,
H4WI04027,WI,04,Jerry,Kleczka,"Kleczka, Jerry",,D,54258,71.7062920427663%,,,122031,86.3221260973212%,,,(I),
H0WI05089,WI,04,Nathaniel J.,Stampley,"Stampley, Nathaniel J.",,D,21244,28.0756472438447%,,,,,,,,
